actual_time,alliances_blue_score,alliances_blue_team_keys_0,alliances_blue_team_keys_1,alliances_blue_team_keys_2,alliances_red_score,alliances_red_team_keys_0,alliances_red_team_keys_1,alliances_red_team_keys_2,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown_blue_adjustPoints,score_breakdown_blue_autoOwnershipPoints,score_breakdown_blue_autoPoints,score_breakdown_blue_autoQuestRankingPoint,score_breakdown_blue_autoRobot1,score_breakdown_blue_autoRobot2,score_breakdown_blue_autoRobot3,score_breakdown_blue_autoRunPoints,score_breakdown_blue_autoScaleOwnershipSec,score_breakdown_blue_autoSwitchAtZero,score_breakdown_blue_autoSwitchOwnershipSec,score_breakdown_blue_endgamePoints,score_breakdown_blue_endgameRobot1,score_breakdown_blue_endgameRobot2,score_breakdown_blue_endgameRobot3,score_breakdown_blue_faceTheBossRankingPoint,score_breakdown_blue_foulCount,score_breakdown_blue_foulPoints,score_breakdown_blue_rp,score_breakdown_blue_tba_gameData,score_breakdown_blue_techFoulCount,score_breakdown_blue_teleopOwnershipPoints,score_breakdown_blue_teleopPoints,score_breakdown_blue_teleopScaleBoostSec,score_breakdown_blue_teleopScaleForceSec,score_breakdown_blue_teleopScaleOwnershipSec,score_breakdown_blue_teleopSwitchBoostSec,score_breakdown_blue_teleopSwitchForceSec,score_breakdown_blue_teleopSwitchOwnershipSec,score_breakdown_blue_totalPoints,score_breakdown_blue_vaultBoostPlayed,score_breakdown_blue_vaultBoostTotal,score_breakdown_blue_vaultForcePlayed,score_breakdown_blue_vaultForceTotal,score_breakdown_blue_vaultLevitatePlayed,score_breakdown_blue_vaultLevitateTotal,score_breakdown_blue_vaultPoints,score_breakdown_red_adjustPoints,score_breakdown_red_autoOwnershipPoints,score_breakdown_red_autoPoints,score_breakdown_red_autoQuestRankingPoint,score_breakdown_red_autoRobot1,score_breakdown_red_autoRobot2,score_breakdown_red_autoRobot3,score_breakdown_red_autoRunPoints,score_breakdown_red_autoScaleOwnershipSec,score_breakdown_red_autoSwitchAtZero,score_breakdown_red_autoSwitchOwnershipSec,score_breakdown_red_endgamePoints,score_breakdown_red_endgameRobot1,score_breakdown_red_endgameRobot2,score_breakdown_red_endgameRobot3,score_breakdown_red_faceTheBossRankingPoint,score_breakdown_red_foulCount,score_breakdown_red_foulPoints,score_breakdown_red_rp,score_breakdown_red_tba_gameData,score_breakdown_red_techFoulCount,score_breakdown_red_teleopOwnershipPoints,score_breakdown_red_teleopPoints,score_breakdown_red_teleopScaleBoostSec,score_breakdown_red_teleopScaleForceSec,score_breakdown_red_teleopScaleOwnershipSec,score_breakdown_red_teleopSwitchBoostSec,score_breakdown_red_teleopSwitchForceSec,score_breakdown_red_teleopSwitchOwnershipSec,score_breakdown_red_totalPoints,score_breakdown_red_vaultBoostPlayed,score_breakdown_red_vaultBoostTotal,score_breakdown_red_vaultForcePlayed,score_breakdown_red_vaultForceTotal,score_breakdown_red_vaultLevitatePlayed,score_breakdown_red_vaultLevitateTotal,score_breakdown_red_vaultPoints,set_number,time,videos_0_key,videos_0_type,winning_alliance,videos_1_key,videos_1_type,videos_2_key,videos_2_type,videos_3_key,videos_3_type,videos_4_key,videos_4_type,videos_5_key,videos_5_type,alliances_red_dq_team_keys_0,alliances_blue_dq_team_keys_0,alliances_red_dq_team_keys_1,alliances_blue_dq_team_keys_1,alliances_red_dq_team_keys_2,alliances_blue_dq_team_keys_2
1523120545,413,frc4191,frc3647,frc5012,316,frc2339,frc399,frc3669,qm,2018caav,2018caav_qm64,64,1523120738,1523120581,0,22,32,False,AutoRun,AutoRun,None,10,0,True,11,90,Levitate,Climbing,Climbing,True,6,35,3,RLR,0,226,346,4,0,76,10,0,136,413,3,3,0,0,3,3,30,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,40,Parking,Levitate,Parking,False,2,30,1,RLR,1,175,255,0,10,39,0,10,136,316,0,2,3,3,3,3,40,1,1523120640,25pgZVHya5E,youtube,blue,,,,,,,,,,,,,,,,
1523121183,476,frc330,frc6060,frc3476,264,frc5474,frc2429,frc4014,qm,2018caav,2018caav_qm65,65,1523121374,1523121301,0,40,55,True,AutoRun,AutoRun,AutoRun,15,9,True,11,90,Climbing,Levitate,Climbing,True,1,5,4,LRL,0,281,416,10,10,125,10,10,136,476,3,3,3,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Parking,Climbing,Levitate,False,1,5,0,LRL,0,144,244,0,10,11,6,10,127,264,1,1,3,3,3,3,35,1,1523121120,kt3B5wZZbqA,youtube,blue,,,,,,,,,,,,,,,,
1523121577,291,frc4470,frc702,frc5805,385,frc4255,frc6072,frc599,qm,2018caav,2018caav_qm66,66,1523121847,1523121661,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,65,Parking,Levitate,Climbing,False,1,45,1,LRL,1,137,217,0,0,1,0,0,136,291,0,0,0,0,3,3,15,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,35,Levitate,None,Parking,False,9,30,3,LRL,0,265,330,6,0,117,6,0,136,385,3,3,0,0,3,3,30,1,1523121600,KUsysIJzhPg,youtube,red,,,,,,,,,,,,,,,,
1523122026,374,frc3669,frc4276,frc2493,271,frc3647,frc2637,frc980,qm,2018caav,2018caav_qm67,67,1523122269,1523122080,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,35,Parking,Levitate,None,False,3,40,3,RRR,0,231,301,2,0,83,10,0,136,374,3,3,0,1,3,3,35,0,16,26,False,None,AutoRun,AutoRun,10,0,True,8,35,Parking,Levitate,None,False,3,15,0,RRR,1,155,230,0,10,19,0,10,136,271,2,2,3,3,3,3,40,1,1523122080,AhEDuJzAOwI,youtube,blue,,,,,,,,,,,,,,,,
1523122503,213,frc3453,frc6060,frc2429,499,frc5102,frc597,frc5012,qm,2018caav,2018caav_qm68,68,1523122710,1523122621,0,8,23,True,AutoRun,AutoRun,AutoRun,15,0,True,4,65,Parking,Levitate,Climbing,False,1,60,1,RRR,2,50,130,0,0,0,0,0,50,213,0,0,0,0,3,3,15,0,18,28,False,AutoRun,AutoRun,None,10,0,True,9,90,Climbing,Levitate,Climbing,True,2,55,3,RRR,2,281,416,10,10,125,10,10,136,499,3,3,3,3,3,3,45,1,1523122560,y9oV7fRNa6Q,youtube,red,,,,,,,,,,,,,,,,
1523122926,148,frc4255,frc2339,frc5474,470,frc330,frc6072,frc1160,qm,2018caav,2018caav_qm69,69,1523123182,1523123040,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,40,Parking,Parking,Levitate,False,0,0,1,RRR,1,63,123,0,0,0,0,0,63,148,0,1,0,0,3,3,20,0,28,43,True,AutoRun,AutoRun,AutoRun,15,9,True,5,65,Climbing,Parking,Levitate,False,0,25,3,RRR,0,292,402,10,0,136,10,0,136,470,3,3,0,3,3,3,45,1,1523123040,MvbEXBU1euY,youtube,red,,,,,,,,,,,,,,,,
1523033703,417,frc2637,frc4322,frc399,227,frc2658,frc5124,frc4470,qm,2018caav,2018caav_qm7,7,1523033898,1523033820,0,20,35,True,AutoRun,AutoRun,AutoRun,15,2,True,8,65,Levitate,Climbing,Parking,False,1,5,3,RRR,0,277,377,10,0,121,10,0,136,417,3,3,0,1,3,3,35,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,90,Climbing,Levitate,Climbing,True,1,5,2,RRR,0,60,185,0,10,15,0,10,45,227,1,1,3,3,3,3,35,1,1523033280,LF7XBm1arAA,youtube,blue,,,,,,,,,,,,,,,,
1523123335,331,frc4470,frc981,frc599,320,frc2658,frc4014,frc3390,qm,2018caav,2018caav_qm70,70,1523123549,1523123401,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,90,Climbing,Levitate,Climbing,True,0,5,3,RRR,1,206,316,0,0,67,10,0,129,331,1,1,0,0,3,3,20,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Parking,Levitate,Parking,False,1,25,0,RRR,0,195,280,10,10,53,10,0,122,320,3,3,2,3,3,3,45,1,1523123520,PsDb5IbgI-E,youtube,blue,,,,,,,,,,,,,,,,
1523123749,349,frc6382,frc294,frc5869,312,frc5805,frc5124,frc4322,qm,2018caav,2018caav_qm71,71,1523123958,1523123770,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,35,Parking,Climbing,None,False,3,0,3,LLL,0,262,312,10,0,114,10,0,128,349,3,3,0,0,0,0,15,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Parking,Levitate,Climbing,False,0,15,1,LLL,0,157,262,0,10,11,10,0,136,312,3,3,2,2,3,3,40,1,1523124000,_-xZ0cJ8CnM,youtube,blue,,,,,,,,,,,,,,,,
1523124152,474,frc399,frc3476,frc3309,38,frc4191,frc702,frc585,qm,2018caav,2018caav_qm72,72,1523124452,1523124301,0,20,25,False,None,AutoRun,None,5,0,True,10,90,Climbing,Climbing,Levitate,True,0,30,3,LRL,0,284,419,10,5,128,10,5,136,474,3,3,3,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,5,Parking,None,None,False,1,0,0,LRL,1,18,23,0,0,0,0,0,18,38,0,0,0,0,0,0,0,1,1523124480,9z00soXdZQs,youtube,blue,,,,,,,,,,,,,,,,
1523124607,415,frc2658,frc2339,frc5102,222,frc4276,frc5474,frc3453,qm,2018caav,2018caav_qm73,73,1523124890,1523124661,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Climbing,Levitate,Parking,False,2,25,3,LLL,0,264,359,10,0,108,10,0,136,415,3,3,0,0,3,3,30,0,6,21,True,AutoRun,AutoRun,AutoRun,15,0,True,3,35,Levitate,Parking,None,False,5,10,1,LLL,0,111,191,2,10,15,0,0,94,222,2,3,2,3,3,3,45,1,1523124960,g7Tx_aOgP1o,youtube,blue,,,,,,,,,,,,,,,,
1523125056,370,frc4255,frc4470,frc980,281,frc6382,frc1160,frc330,qm,2018caav,2018caav_qm74,74,1523125276,1523125141,0,8,23,True,AutoRun,AutoRun,AutoRun,15,0,True,4,65,Parking,Levitate,Climbing,False,1,35,3,RRR,0,217,312,0,10,71,10,0,136,370,1,1,2,2,3,3,30,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,60,Climbing,None,Climbing,False,7,5,1,RRR,0,168,243,0,0,32,0,0,136,281,0,0,0,3,0,0,15,1,1523125440,T5FzxRH30rI,youtube,blue,,,,,,,,,,,,,,,,
1523125505,451,frc5805,frc3647,frc2493,251,frc3390,frc2429,frc599,qm,2018caav,2018caav_qm75,75,1523125814,1523125621,0,16,31,False,AutoRun,AutoRun,AutoRun,15,8,False,0,90,Levitate,Climbing,Climbing,True,7,10,3,LRL,1,275,410,10,0,127,10,0,128,451,3,3,0,3,3,3,45,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,40,Parking,Parking,Levitate,False,2,60,1,LRL,0,96,166,0,10,11,0,10,85,251,0,0,3,3,3,3,30,1,1523125920,jh_nC5OaPhY,youtube,blue,,,,,,,,,,,,,,,,
1523126000,229,frc4014,frc5869,frc3669,353,frc5124,frc3476,frc6060,qm,2018caav,2018caav_qm76,76,1523126190,1523125981,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,5,Parking,None,None,False,0,40,1,LRL,0,138,158,0,10,11,0,10,127,229,0,0,3,3,0,0,15,0,10,25,False,AutoRun,AutoRun,AutoRun,15,5,False,0,60,Levitate,Climbing,None,False,3,0,2,LRL,1,253,328,0,0,127,0,0,126,353,0,0,0,0,3,3,15,1,1523126400,NOZB49UyI7E,youtube,red,,,,,,,,,,,,,,,,
1523126460,433,frc597,frc4191,frc3309,287,frc399,frc2637,frc702,qm,2018caav,2018caav_qm77,77,1523126833,1523126703,0,36,51,True,AutoRun,AutoRun,AutoRun,15,9,True,9,90,Levitate,Climbing,Climbing,True,11,0,4,LRL,0,272,382,0,0,136,0,0,136,433,0,1,0,0,3,3,20,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Climbing,Levitate,Parking,False,0,55,1,LRL,0,121,201,0,0,0,0,0,121,287,0,0,0,0,3,3,15,1,1523126880,aCGEjTk1D7c,youtube,blue,,,,,,,,,,,,,,,,
1523126960,362,frc5012,frc981,frc6072,279,frc294,frc585,frc4322,qm,2018caav,2018caav_qm78,78,1523127148,1523127001,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,40,Parking,Parking,Levitate,False,4,5,3,LRL,0,250,330,10,0,104,0,0,136,362,2,3,0,2,3,3,40,0,24,39,True,AutoRun,AutoRun,AutoRun,15,2,True,10,65,Climbing,Parking,Levitate,False,1,20,1,LRL,0,140,220,0,0,4,0,0,136,279,0,0,0,0,3,3,15,1,1523127360,4vjFJdqY1HU,youtube,blue,,,,,,,,,,,,,,,,
1523034173,446,frc5869,frc4191,frc330,248,frc585,frc3390,frc6072,qm,2018caav,2018caav_qm8,8,1523034395,1523034301,0,18,23,False,None,None,AutoRun,5,0,True,9,65,Levitate,Parking,Climbing,False,8,75,2,RRR,1,263,348,0,0,117,10,0,136,446,1,1,0,0,3,3,20,0,12,22,False,None,AutoRun,AutoRun,10,0,True,6,40,Levitate,Parking,Parking,False,10,65,0,RRR,1,106,161,0,0,1,0,0,105,248,0,0,0,0,3,3,15,1,1523033760,QZDU757ZVtA,youtube,blue,,,,,,,,,,,,,,,,
1523034561,371,frc3476,frc4014,frc5012,264,frc294,frc3647,frc702,qm,2018caav,2018caav_qm9,9,1523034817,1523034619,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,2,0,3,RRR,1,239,334,7,0,111,7,0,114,371,3,3,0,0,3,3,30,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,35,Parking,None,Levitate,False,0,35,1,RRR,0,122,192,0,10,14,0,0,108,264,2,2,2,2,3,3,35,1,1523034240,eJ0TJuPjZlw,youtube,blue,,,,,,,,,,,,,,,,
1523138486,166,frc4276,frc5102,frc4322,489,frc330,frc3309,frc2658,sf,2018caav,2018caav_sf1m1,1,1523138677,1523138522,0,18,28,False,AutoRun,None,AutoRun,10,0,True,9,60,Levitate,Climbing,None,False,0,0,0,RRR,1,63,138,0,0,0,0,0,63,166,0,0,0,0,3,3,15,0,42,57,False,AutoRun,AutoRun,AutoRun,15,9,True,12,90,Levitate,Climbing,Climbing,False,0,25,0,RRR,0,282,407,10,0,136,0,9,136,489,2,2,1,2,3,3,35,1,1523139480,prLAHIM3olA,youtube,red,,,,,,,,,,,,,,,,
1523139668,133,frc4276,frc5102,frc4322,512,frc330,frc3309,frc2658,sf,2018caav,2018caav_sf1m2,2,1523139879,1523139780,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,60,None,Climbing,Levitate,False,3,25,0,LRL,1,23,98,0,0,0,0,0,23,133,0,0,0,0,3,3,15,0,40,55,False,AutoRun,AutoRun,AutoRun,15,9,True,11,90,Levitate,Climbing,Climbing,False,0,40,0,LRL,1,292,417,10,0,136,10,10,136,512,3,3,1,1,3,3,35,1,1523140440,L3Sfpgg0Wjs,youtube,red,,,,,,,,,,,,,,,,
1523138988,308,frc399,frc294,frc3390,352,frc3476,frc5012,frc5474,sf,2018caav,2018caav_sf2m1,1,1523139195,1523139000,0,18,33,False,AutoRun,AutoRun,AutoRun,15,1,True,8,65,Climbing,Parking,Levitate,False,1,10,0,LLL,0,160,265,9,0,29,10,10,112,308,3,3,1,2,3,3,40,0,16,31,False,AutoRun,AutoRun,AutoRun,15,8,False,0,90,Climbing,Levitate,Climbing,False,2,5,0,LLL,0,201,316,3,0,85,0,0,113,352,2,2,0,0,3,3,25,2,1523139960,pj77uYb8vIk,youtube,red,,,,,,,,,,,,,,,,
1523140345,405,frc399,frc294,frc3390,361,frc3476,frc5012,frc5474,sf,2018caav,2018caav_sf2m2,2,1523140552,1523140320,0,16,31,False,AutoRun,AutoRun,AutoRun,15,0,True,8,90,Climbing,Climbing,Levitate,False,1,35,0,LLL,1,214,339,0,10,68,10,0,136,405,1,2,2,2,3,3,35,0,20,35,False,AutoRun,AutoRun,AutoRun,15,10,False,0,90,Climbing,Levitate,Climbing,False,2,30,0,LLL,1,176,296,0,10,60,10,0,106,361,1,1,2,2,3,3,30,2,1523140920,3f-Fc9V2d0Y,youtube,blue,,,,,,,,,,,,,,,,
1523141521,415,frc399,frc294,frc3390,402,frc3476,frc5012,frc5474,sf,2018caav,2018caav_sf2m3,3,1523141730,1523141523,0,16,26,False,AutoRun,None,AutoRun,10,0,True,8,90,Climbing,Climbing,Levitate,False,1,50,0,RLR,1,219,339,10,0,73,0,0,136,415,2,2,0,1,3,3,30,0,20,35,False,AutoRun,AutoRun,AutoRun,15,10,False,0,90,Climbing,Levitate,Climbing,False,0,30,0,RLR,2,202,337,0,10,64,10,0,128,402,3,3,2,3,3,3,45,2,1523142240,08rZVdiy0W0,youtube,blue,,,,,,,,,,,,,,,,
