actual_time,alliances_blue_score,alliances_blue_team_keys_0,alliances_blue_team_keys_1,alliances_blue_team_keys_2,alliances_red_score,alliances_red_team_keys_0,alliances_red_team_keys_1,alliances_red_team_keys_2,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown_blue_adjustPoints,score_breakdown_blue_autoOwnershipPoints,score_breakdown_blue_autoPoints,score_breakdown_blue_autoQuestRankingPoint,score_breakdown_blue_autoRobot1,score_breakdown_blue_autoRobot2,score_breakdown_blue_autoRobot3,score_breakdown_blue_autoRunPoints,score_breakdown_blue_autoScaleOwnershipSec,score_breakdown_blue_autoSwitchAtZero,score_breakdown_blue_autoSwitchOwnershipSec,score_breakdown_blue_endgamePoints,score_breakdown_blue_endgameRobot1,score_breakdown_blue_endgameRobot2,score_breakdown_blue_endgameRobot3,score_breakdown_blue_faceTheBossRankingPoint,score_breakdown_blue_foulCount,score_breakdown_blue_foulPoints,score_breakdown_blue_rp,score_breakdown_blue_tba_gameData,score_breakdown_blue_techFoulCount,score_breakdown_blue_teleopOwnershipPoints,score_breakdown_blue_teleopPoints,score_breakdown_blue_teleopScaleBoostSec,score_breakdown_blue_teleopScaleForceSec,score_breakdown_blue_teleopScaleOwnershipSec,score_breakdown_blue_teleopSwitchBoostSec,score_breakdown_blue_teleopSwitchForceSec,score_breakdown_blue_teleopSwitchOwnershipSec,score_breakdown_blue_totalPoints,score_breakdown_blue_vaultBoostPlayed,score_breakdown_blue_vaultBoostTotal,score_breakdown_blue_vaultForcePlayed,score_breakdown_blue_vaultForceTotal,score_breakdown_blue_vaultLevitatePlayed,score_breakdown_blue_vaultLevitateTotal,score_breakdown_blue_vaultPoints,score_breakdown_red_adjustPoints,score_breakdown_red_autoOwnershipPoints,score_breakdown_red_autoPoints,score_breakdown_red_autoQuestRankingPoint,score_breakdown_red_autoRobot1,score_breakdown_red_autoRobot2,score_breakdown_red_autoRobot3,score_breakdown_red_autoRunPoints,score_breakdown_red_autoScaleOwnershipSec,score_breakdown_red_autoSwitchAtZero,score_breakdown_red_autoSwitchOwnershipSec,score_breakdown_red_endgamePoints,score_breakdown_red_endgameRobot1,score_breakdown_red_endgameRobot2,score_breakdown_red_endgameRobot3,score_breakdown_red_faceTheBossRankingPoint,score_breakdown_red_foulCount,score_breakdown_red_foulPoints,score_breakdown_red_rp,score_breakdown_red_tba_gameData,score_breakdown_red_techFoulCount,score_breakdown_red_teleopOwnershipPoints,score_breakdown_red_teleopPoints,score_breakdown_red_teleopScaleBoostSec,score_breakdown_red_teleopScaleForceSec,score_breakdown_red_teleopScaleOwnershipSec,score_breakdown_red_teleopSwitchBoostSec,score_breakdown_red_teleopSwitchForceSec,score_breakdown_red_teleopSwitchOwnershipSec,score_breakdown_red_totalPoints,score_breakdown_red_vaultBoostPlayed,score_breakdown_red_vaultBoostTotal,score_breakdown_red_vaultForcePlayed,score_breakdown_red_vaultForceTotal,score_breakdown_red_vaultLevitatePlayed,score_breakdown_red_vaultLevitateTotal,score_breakdown_red_vaultPoints,set_number,time,videos_0_key,videos_0_type,winning_alliance,videos_1_key,videos_1_type,videos_2_key,videos_2_type,videos_3_key,videos_3_type,videos_4_key,videos_4_type,videos_5_key,videos_5_type,alliances_red_dq_team_keys_0,alliances_blue_dq_team_keys_0,alliances_red_dq_team_keys_1,alliances_blue_dq_team_keys_1,alliances_red_dq_team_keys_2,alliances_blue_dq_team_keys_2
1521911228,438,frc1160,frc60,frc988,274,frc1388,frc5049,frc7077,qm,2018nvlv,2018nvlv_qm76,76,1521911427,1521911342,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,65,Climbing,Parking,Levitate,False,1,75,3,LRL,1,241,336,10,0,110,3,0,118,438,3,3,0,0,3,3,30,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,40,Parking,Levitate,Parking,False,0,30,0,LRL,3,149,234,0,10,12,10,0,127,274,1,3,2,3,3,3,45,1,1521911400,ElFiyKGI6J0,youtube,blue,,,,,,,,,,,,,,,,
1521911649,327,frc6825,frc2429,frc3965,197,frc6821,frc399,frc5875,qm,2018nvlv,2018nvlv_qm77,77,1521911847,1521911675,0,14,24,False,AutoRun,None,AutoRun,10,0,True,7,60,None,Levitate,Climbing,False,0,40,2,LRL,2,158,263,0,10,11,10,0,137,327,1,3,2,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Levitate,Climbing,Parking,False,8,50,0,LRL,0,42,132,0,0,0,5,0,37,197,1,1,0,1,3,3,25,1,1521911820,ZUK3q7yrJ-U,youtube,blue,,,,,,,,,,,,,,,,
1521912055,387,frc7183,frc3021,frc6824,167,frc6519,frc2647,frc6826,qm,2018nvlv,2018nvlv_qm78,78,1521912267,1521912241,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,60,None,Climbing,Levitate,False,3,0,3,LRL,2,268,358,10,0,111,10,0,137,387,3,3,0,0,3,3,30,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,35,None,Parking,Levitate,False,0,65,0,LRL,0,22,92,0,10,11,0,10,11,167,0,1,3,3,3,3,35,1,1521912240,ghUBDYz1LvA,youtube,blue,,,,,,,,,,,,,,,,
1521912468,204,frc5285,frc3011,frc4,449,frc5012,frc4486,frc687,qm,2018nvlv,2018nvlv_qm79,79,1521912662,1521912484,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,10,None,Parking,Parking,False,0,50,1,LLL,1,90,125,0,10,11,0,10,79,204,0,0,3,3,0,2,25,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Levitate,Climbing,Parking,False,0,25,3,LLL,2,277,387,10,10,120,10,0,137,449,3,3,2,3,3,3,45,1,1521912660,D0DGxABXiiA,youtube,red,,,,,,,,,,,,,,,,
1521824250,415,frc1160,frc5285,frc5059,221,frc3011,frc4738,frc6821,qm,2018nvlv,2018nvlv_qm8,8,1521824480,1521824272,0,24,34,False,None,AutoRun,AutoRun,10,0,True,12,65,Parking,Climbing,Levitate,False,0,5,2,RRR,0,266,376,10,0,109,10,0,137,415,3,3,0,3,3,3,45,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,40,Parking,Climbing,Parking,False,1,0,1,RRR,0,117,182,0,10,13,0,0,104,221,0,0,2,3,0,2,25,1,1521823740,ZrDpVSMQCGY,youtube,blue,,,,,,,,,,,,,,,,
1521913156,344,frc4501,frc3255,frc5429,271,frc3495,frc4792,frc2659,qm,2018nvlv,2018nvlv_qm80,80,1521913352,1521913201,0,16,26,False,None,AutoRun,AutoRun,10,0,True,8,30,None,None,Climbing,False,0,25,2,LLL,0,243,293,10,0,86,10,0,137,344,3,3,0,0,0,1,20,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,60,Climbing,Levitate,None,False,0,0,1,LLL,1,154,234,0,0,17,0,0,137,271,0,1,0,0,3,3,20,1,1521913080,eK5kApcBRBA,youtube,blue,,,,,,,,,,,,,,,,
1521913582,334,frc585,frc2485,frc4738,223,frc5025,frc3009,frc60,qm,2018nvlv,2018nvlv_qm81,81,1521913871,1521913681,0,20,30,False,AutoRun,AutoRun,None,10,0,True,10,65,Parking,Climbing,Climbing,False,1,55,2,RRR,0,184,249,0,0,47,0,0,137,334,0,0,0,0,0,0,0,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,10,None,Parking,Parking,False,1,5,1,RRR,2,181,191,0,0,44,0,0,137,223,0,0,0,0,0,0,0,1,1521913500,vIoZHRk3EUU,youtube,blue,,,,,,,,,,,,,,,,
1521914056,336,frc7077,frc687,frc3021,304,frc3577,frc6957,frc6825,qm,2018nvlv,2018nvlv_qm82,82,1521914281,1521914041,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Levitate,Climbing,False,1,10,3,RLR,1,204,289,0,0,105,1,0,98,336,1,1,0,0,3,3,20,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Climbing,Parking,Levitate,False,2,30,0,RLR,0,149,259,0,10,11,10,0,128,304,1,3,2,3,3,3,45,1,1521913920,SERaL54UENQ,youtube,blue,,,,,,,,,,,,,,,,
1521914569,421,frc2647,frc2659,frc842,134,frc4501,frc3011,frc399,qm,2018nvlv,2018nvlv_qm83,83,1521914797,1521914641,0,26,41,True,AutoRun,AutoRun,AutoRun,15,2,True,11,65,Parking,Levitate,Climbing,False,0,5,3,LRL,1,275,375,10,0,118,10,0,137,421,3,3,0,1,3,3,35,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Parking,Levitate,Climbing,False,1,25,0,LRL,0,14,94,0,0,0,0,0,14,134,0,0,0,0,3,3,15,1,1521914340,5u-ViRRp760,youtube,blue,,,,,,,,,,,,,,,,
1521915019,252,frc987,frc5059,frc6519,387,frc3009,frc5049,frc5429,qm,2018nvlv,2018nvlv_qm84,84,1521915325,1521915182,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,35,Parking,None,Levitate,False,0,0,1,LLL,1,152,217,0,0,5,10,10,137,252,1,2,1,1,3,3,30,0,2,12,False,AutoRun,None,AutoRun,10,0,False,1,65,Parking,Levitate,Climbing,False,0,25,2,LLL,0,250,350,10,0,103,10,0,127,387,3,3,0,1,3,3,35,1,1521914760,DT5Y8FeoGPU,youtube,red,,,,,,,,,,,,,,,,
1521915511,365,frc5012,frc5025,frc2710,117,frc6411,frc6821,frc7183,qm,2018nvlv,2018nvlv_qm85,85,1521915712,1521915481,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,1,0,3,LLL,1,238,328,10,0,127,0,0,101,365,2,2,0,0,3,3,25,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Levitate,Parking,Parking,False,0,30,0,LLL,0,7,72,0,0,0,0,0,7,117,0,0,0,2,3,3,25,1,1521915180,CtBsZlcfzWM,youtube,blue,,,,,,,,,,,,,,,,
1521915965,312,frc3965,frc1160,frc5851,219,frc988,frc2543,frc6824,qm,2018nvlv,2018nvlv_qm86,86,1521916171,1521916081,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,65,Levitate,Climbing,Parking,False,0,25,3,LLL,0,158,258,0,10,11,10,0,137,312,1,1,2,3,3,3,35,0,6,21,True,AutoRun,AutoRun,AutoRun,15,0,True,3,5,None,Parking,None,False,0,0,1,LLL,1,188,198,0,0,95,0,0,93,219,0,0,0,0,0,1,5,1,1521915600,-clntpcBy0c,youtube,blue,,,,,,,,,,,,,,,,
1521916541,388,frc4486,frc4792,frc1388,229,frc6826,frc585,frc3495,qm,2018nvlv,2018nvlv_qm87,87,1521916748,1521916561,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,40,Parking,Parking,Levitate,False,1,30,3,RRR,3,244,329,0,10,97,10,10,137,388,1,3,3,3,3,3,45,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,35,Parking,None,Climbing,False,1,80,0,RRR,1,104,139,0,0,1,0,0,103,229,0,0,0,0,0,0,0,1,1521916020,5mk58gKW6c8,youtube,blue,,,,,,,,,,,,,,,,
1521916990,215,frc5285,frc2429,frc5875,463,frc4,frc2485,frc3255,qm,2018nvlv,2018nvlv_qm88,88,1521917188,1521916981,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,65,Climbing,Parking,Levitate,False,0,10,1,RRR,1,56,166,0,10,11,0,10,45,215,3,3,3,3,3,3,45,0,30,45,True,AutoRun,AutoRun,AutoRun,15,7,True,8,65,Levitate,Climbing,Parking,False,2,25,3,RRR,0,283,393,10,10,126,10,10,137,463,3,3,3,3,3,3,45,1,1521916440,OK_Yt3pBpNM,youtube,red,,,,,,,,,,,,,,,,
1521825030,388,frc988,frc3009,frc2485,231,frc1388,frc4501,frc3021,qm,2018nvlv,2018nvlv_qm9,9,1521825303,1521825061,0,10,20,False,None,AutoRun,AutoRun,10,0,True,5,40,Levitate,Parking,Parking,False,2,15,2,RRR,0,283,353,10,0,126,10,0,137,388,3,3,0,0,3,3,30,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,65,Levitate,Parking,Climbing,False,3,10,1,RRR,0,97,192,0,0,0,10,10,87,231,1,1,1,2,3,3,30,1,1521824760,UW_fXkZ3vtw,youtube,blue,,,,,,,,,,,,,,,,
1521928643,381,frc399,frc687,frc6824,285,frc3495,frc4738,frc4,sf,2018nvlv,2018nvlv_sf1m1,1,1521928838,1521928681,0,22,37,False,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,0,25,0,RLR,0,229,319,10,0,82,0,0,137,381,2,2,0,0,3,3,25,0,16,31,False,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Climbing,Levitate,Parking,False,0,0,0,RLR,1,159,254,0,0,30,0,0,129,285,0,3,0,0,3,3,30,1,1521929160,h46yVZgNiZM,youtube,blue,,,,,,,,,,,,,,,,
1521929808,409,frc399,frc687,frc6824,340,frc3495,frc4738,frc4,sf,2018nvlv,2018nvlv_sf1m2,2,1521930053,1521929761,0,22,37,False,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Parking,Levitate,False,1,0,0,LRL,4,267,372,10,10,110,10,0,137,409,3,3,2,2,3,3,40,0,10,25,False,AutoRun,AutoRun,AutoRun,15,0,True,5,65,Parking,Climbing,Levitate,False,0,105,0,LRL,0,115,210,0,10,11,0,10,104,340,0,0,3,3,3,3,30,1,1521930000,_6FC1iIOqFA,youtube,blue,,,,,,,,,,,,,,,,
1521929180,154,frc5012,frc3009,frc2659,441,frc987,frc842,frc3965,sf,2018nvlv,2018nvlv_sf2m1,1,1521929384,1521929161,0,32,47,False,AutoRun,AutoRun,AutoRun,15,5,True,11,5,None,Parking,None,False,0,50,0,LRL,1,52,57,0,0,0,0,0,52,154,0,0,0,0,0,0,0,0,24,39,False,AutoRun,AutoRun,AutoRun,15,2,True,10,60,None,Levitate,Climbing,False,0,25,0,LRL,2,287,377,10,0,130,10,0,137,441,3,3,0,0,3,3,30,2,1521929580,0ZeFEW3t-0Q,youtube,red,,,,,,,,,,,,,,,,
1521930820,185,frc5012,frc3009,frc2659,430,frc987,frc842,frc3965,sf,2018nvlv,2018nvlv_sf2m2,2,1521931040,1521930842,0,26,41,False,AutoRun,AutoRun,AutoRun,15,2,True,11,35,Levitate,None,Parking,False,2,25,0,RRR,0,69,119,0,0,1,0,0,68,185,0,0,0,0,3,3,15,0,28,43,False,AutoRun,AutoRun,AutoRun,15,4,True,10,60,Levitate,None,Climbing,False,0,10,0,RRR,1,287,377,8,0,132,10,0,137,430,3,3,0,0,3,3,30,2,1521930420,Vu3Pktl3LVo,youtube,red,,,,,,,,,,,,,,,,
